HumanOrthologGeneID,MouseGeneID,Symbol,Synonyms,Description,EnsemblGeneID,Matrix,IMS,MitoCarta2_List
55862.0,52665,Echdc1,1700028A24Rik|AI314462|AI930038|D10Ertd667e|MMCD|Q9D9V3,enoyl Coenzyme A hydratase domain containing 1,ENSMUSG00000019883,False,False,True
1962.0,74147,Ehhadh,1300002P22Rik|HD|L-PBE|LBFP|LBP|MFP|MFP1|PBFE|Q9DBM2,"enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase",ENSMUSG00000022853,False,False,True
55687.0,72026,Trmu,1110005N20Rik|1600025P05Rik|AI314320|Trmt1|Q9DAT5,tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase,ENSMUSG00000022386,True,False,True
57176.0,68915,Vars2,1190004I24Rik|Vars2l|mKIAA1885|Q3U2A8,"valyl-tRNA synthetase 2, mitochondrial (putative)",ENSMUSG00000038838,True,False,True
64745.0,52535,Mettl17,2310032K15Rik|D14Ertd209e|Mett11d1|Q3U2U7,methyltransferase like 17,ENSMUSG00000004561,False,False,True
10157.0,30956,Aass,LKR|LKR/SDH|LOR|LOR/SDH|Lorsdh|SDH|Q99K67,aminoadipate-semialdehyde synthase,ENSMUSG00000029695,True,False,True
51166.0,23923,Aadat,AI875679|Aadt|KATII|Kat2|mKat-2|Q9WVM8,aminoadipate aminotransferase,ENSMUSG00000057228,False,False,True
126328.0,69875,Ndufa11,2010012C24Rik|AV006275|B14.7|G5E814,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 11,ENSMUSG00000002379,False,True,True
123096.0,214663,Slc25a29,C030003J19Rik|CACL|mCACL|Q8BL03,"solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29",ENSMUSG00000021265,False,False,True
89874.0,217593,Slc25a21,9930033G19Rik|A630030I10|BB158148|Q8BZ09,"solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21",ENSMUSG00000035472,False,False,True
347411.0,245347,Gm4984,AI428901|EG245347,predicted pseudogene 4984,,False,False,True
10797.0,17768,Mthfd2,AW558851|NMDMC|P18155,"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase",ENSMUSG00000005667,True,False,True
326625.0,77697,Mmab,9130222L19Rik|ATR|Q9D273,methylmalonic aciduria (cobalamin deficiency) type B homolog (human),ENSMUSG00000029575,True,False,True
3295.0,15488,Hsd17b4,17-beta-HSD|17[b]-HSD|4|DBP|MFE-2|MFP2|MPF-2|Mfp-2|perMFE-2|P51660,hydroxysteroid (17-beta) dehydrogenase 4,ENSMUSG00000024507,False,False,True
23530.0,18115,Nnt,4930423F13Rik|AI323702|BB168308|Q8C1W8,nicotinamide nucleotide transhydrogenase,,True,False,True
8834.0,216821,Tmem11,5730466P16Rik|AA409091|Q8BK08,transmembrane protein 11,ENSMUSG00000043284,False,False,True
55178.0,67390,Rnmtl1,4833420N02Rik|AI255153|HC90|Q5ND52,RNA methyltransferase like 1,ENSMUSG00000038046,True,False,True
10247.0,15473,Hrsp12,HR12|HRP12|P52760,heat-responsive protein 12,ENSMUSG00000022323,True,False,True
1339.0,12862,Cox6a2,CoxVIaH|VIaH|P43023,cytochrome c oxidase subunit VIa polypeptide 2,ENSMUSG00000030785,False,False,True
9997.0,100126824,Sco2,Q8VCL2,SCO cytochrome oxidase deficient homolog 2 (yeast),ENSMUSG00000091780,False,True,True
285521.0,231430,Cox18,BC038311|Q8VC74,cytochrome c oxidase assembly protein 18,ENSMUSG00000035505,False,False,True
2653.0,68133,Gcsh,1100001L02Rik|5730591C18Rik|Q91WK5,glycine cleavage system protein H (aminomethyl carrier),ENSMUSG00000034424,True,False,True
29958.0,74129,Dmgdh,1200014D15Rik|AI787269|Q9DBT9,dimethylglycine dehydrogenase precursor,ENSMUSG00000042102,False,False,True
112724.0,108841,Rdh13,8430425D21Rik|Q8CEE7,retinol dehydrogenase 13 (all-trans and 9-cis),ENSMUSG00000008435,False,False,True
57226.0,108755,Lyrm2,2610208E05Rik|Q8R033,LYR motif containing 2,ENSMUSG00000045854,True,False,True
25824.0,54683,Prdx5,AOEB166|AOPP|Pmp20|Prdx6|PrxV|P99029,peroxiredoxin 5,ENSMUSG00000024953,True,False,True
79568.0,68115,9430016H08Rik,AA409999|C78988|Q8BHE8,RIKEN cDNA 9430016H08 gene,ENSMUSG00000025971,False,False,True
2954.0,14874,Gstz1,MAAI|Q9WVL0,glutathione transferase zeta 1 (maleylacetoacetate isomerase),ENSMUSG00000021033,True,False,True
56652.0,226153,Peo1,D19Ertd626e|PEO|Twinl|Q8CIW5,progressive external ophthalmoplegia 1 (human),ENSMUSG00000025209,True,False,True
79736.0,68550,Tefm,1110002N22Rik|Q5SSK3,"transcription elongation factor, mitochondrial",ENSMUSG00000046909,True,False,True
28958.0,52469,Coa3,1810033A19Rik|Ccdc56|D11Ertd99e|HSPC009|Q9D2R6,cytochrome C oxidase assembly factor 3,ENSMUSG00000017188,True,True,True
63933.0,76137,Mcur1,6230416A05Rik|AU015498|AV136929|AW554392|C88263|Ccdc90a|Q9CXD6,mitochondrial calcium uniporter regulator 1,ENSMUSG00000021371,True,False,True
3155.0,15356,Hmgcl,AW476067|HL|P38060,3-hydroxy-3-methylglutaryl-Coenzyme A lyase,ENSMUSG00000028672,True,False,True
5106.0,74551,Pck2,1810010O14Rik|9130022B02Rik|PEPCK-M|Q8BH04,phosphoenolpyruvate carboxykinase 2 (mitochondrial),ENSMUSG00000040618,False,False,True
55347.0,213012,Abhd10,Q6PE15,abhydrolase domain containing 10,ENSMUSG00000033157,True,True,True
283951.0,214489,BC003965,Ccsmst1|Q6RUT7,cDNA sequence BC003965,ENSMUSG00000067722,False,True,True
10965.0,171210,Acot2,AA571646|MTE-I|Mte1|Q9QYR9,acyl-CoA thioesterase 2,ENSMUSG00000021226,False,False,True
212.0,11656,Alas2,ALAS|ALAS-E|ALASE|Alas-2|P08680,"aminolevulinic acid synthase 2, erythroid",ENSMUSG00000025270,False,False,True
6296.0,20216,Acsm3,Sa|Sah|Q3UNX5,acyl-CoA synthetase medium-chain family member 3,ENSMUSG00000030935,False,False,True
140823.0,67067,Romo1,2010100O12Rik|AI853864|P60603,reactive oxygen species modulator 1,ENSMUSG00000067847,False,True,True
54148.0,27393,Mrpl39,C21orf8|MRP-L5|ORF22|Rpml5|Q9JKF7,mitochondrial ribosomal protein L39,ENSMUSG00000022889,True,False,True
89941.0,214952,Rhot2,Arht2|Miro2|Q8JZN7,"ras homolog gene family, member T2",ENSMUSG00000025733,False,False,True
25994.0,56295,Higd1a,2210020B17Rik|7420700H20Rik|AI303276|AW049839|HIMP1|Hig1|Q9JLR9,"HIG1 domain family, member 1A",ENSMUSG00000038412,False,True,True
9238.0,21379,Tbrg4,2310042P22Rik|AA120735|AA408001|AI527316|Cpr2|R74877|Tb-12|mKIAA0948|Q91YM4,transforming growth factor beta regulated gene 4,ENSMUSG00000000384,True,False,True
79135.0,68316,Apoo,0610008C08Rik|1110019O03Rik|Q9DCZ4,apolipoprotein O,ENSMUSG00000049233,False,True,True
54704.0,381511,Pdp1,Gm1024|Ppm2c|Q3UV70,pyruvate dehyrogenase phosphatase catalytic subunit 1,ENSMUSG00000049225,True,False,True
29103.0,66148,Dnajc15,1110003P16Rik|Dnajd1|Q78YY6,"DnaJ (Hsp40) homolog, subfamily C, member 15",ENSMUSG00000022013,False,False,True
587.0,12036,Bcat2,Bcat-2|Eca40|O35855,"branched chain aminotransferase 2, mitochondrial",ENSMUSG00000030826,True,False,True
5825.0,19299,Abcd3,AI313901|AU018866|AW146054|PMP68|PMP70|Pxmp1|P55096,"ATP-binding cassette, sub-family D (ALD), member 3",ENSMUSG00000028127,False,False,True
1373.0,227231,Cps1,4732433M03Rik|CPS|D1Ucla3|Q8C196,carbamoyl-phosphate synthetase 1,ENSMUSG00000025991,True,False,True
9556.0,70257,2010107E04Rik,9430003J03Rik|AU043134|AV124504|Mp68|P56379,RIKEN cDNA 2010107E04 gene,ENSMUSG00000021290,False,False,True
4942.0,18242,Oat,AI194874|P29758,ornithine aminotransferase,ENSMUSG00000030934,True,False,True
51179.0,56185,Hao2,AI325478|Hao-2|Hao3|Haox3|Q9NYQ2,hydroxyacid oxidase 2,ENSMUSG00000027870,False,False,True
,71776,Tha1,1300017K07Rik|GLY1|Q6XPS7,threonine aldolase 1,ENSMUSG00000017713,False,False,True
3032.0,231086,Hadhb,4930479F15Rik|Mtpb|TP-beta|Q99JY0,"hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), beta subunit",ENSMUSG00000059447,False,False,True
57665.0,105014,Rdh14,3110030G19Rik|AW215439|PAN2|Q9ERI6,retinol dehydrogenase 14 (all-trans and 9-cis),ENSMUSG00000020621,False,False,True
79675.0,320720,Fastkd1,5330408N05Rik|mKIAA1800|Q6DI86,FAST kinase domains 1,ENSMUSG00000027086,True,False,True
11238.0,56078,Car5b,7330410H16Rik|CAVB|Ca5b|CarVb|D730005F19Rik|Q9QZA0,"carbonic anhydrase 5b, mitochondrial",ENSMUSG00000031373,False,False,True
134266.0,17714,Grpel2,mt-GrpE#2|mt-Grpel2|O88396,"GrpE-like 2, mitochondrial",ENSMUSG00000024580,True,False,True
51373.0,66258,Mrps17,1810006P02Rik|Mprs17|Q9CQE3,mitochondrial ribosomal protein S17,ENSMUSG00000034211,False,False,True
51601.0,623661,Lipt1,EG623661|Q8VCM4,lipoyltransferase 1,ENSMUSG00000037216,False,False,True
9673.0,229517,Slc25a44,6720482A19|B430110G05Rik|Q8BGF9,"solute carrier family 25, member 44",ENSMUSG00000050144,False,False,True
1854.0,110074,Dut,5031412I06Rik|5133400F09Rik|D2Bwg0749e|Dutp|dUTPase|Q8VCG1,deoxyuridine triphosphatase,ENSMUSG00000027203,False,False,True
83943.0,93757,Immp2l,AI853880|IMP2|Q8BPT6,IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae),ENSMUSG00000056899,False,False,True
90639.0,68033,Cox19,1810074D02Rik|2810437L13Rik|Q8K0C8,cytochrome c oxidase assembly protein 19,ENSMUSG00000045438,False,False,True
160428.0,216188,Aldh1l2,D330038I09Rik|mtFDH|Q8K009,"aldehyde dehydrogenase 1 family, member L2",ENSMUSG00000020256,True,False,True
51142.0,14004,Chchd2,AL033347|Etohi6|Q9D1L0,coiled-coil-helix-coiled-coil-helix domain containing 2,ENSMUSG00000070493,False,True,True
23761.0,320951,Pisd,9030221M09Rik|Q8BSF4,phosphatidylserine decarboxylase,ENSMUSG00000023452,False,False,True
54677.0,74114,Crot,1200003H03Rik|Q9DC50,carnitine O-octanoyltransferase,ENSMUSG00000003623,False,False,True
84273.0,56412,Noa1,2610024G14Rik|AU022345|AtNOS1|mAtNOS1|Q9JJG9,nitric oxide associated 1,ENSMUSG00000036285,True,False,True
284184.0,208501,1810043H04Rik,A2AMZ4,RIKEN cDNA 1810043H04 gene,ENSMUSG00000078572,False,False,True
30.0,235674,Acaa1b,Q8VCH0,acetyl-Coenzyme A acyltransferase 1B,ENSMUSG00000010651,False,False,True
54516.0,108853,Mtrf1l,9130004K12Rik|Q8BJU9,mitochondrial translational release factor 1-like,ENSMUSG00000019774,False,False,True
91419.0,68876,Xrcc6bp1,1110068E08Rik|2410012H02Rik|Q9CWQ3,XRCC6 binding protein 1,ENSMUSG00000025436,False,False,True
10730.0,27377,Yme1l1,FtsH1|Ftsh|O88967,YME1-like 1 (S. cerevisiae),ENSMUSG00000026775,False,True,True
501.0,110695,Aldh7a1,Atq1|D18Wsu181e|Q9DBF1,"aldehyde dehydrogenase family 7, member A1",ENSMUSG00000053644,True,False,True
27440.0,214932,Cecr5,A930002G03Rik|Q91WM2,"cat eye syndrome chromosome region, candidate 5",ENSMUSG00000058979,True,False,True
79145.0,66433,Chchd7,1810049H20Rik|Q8K2Q5,coiled-coil-helix-coiled-coil-helix domain containing 7,ENSMUSG00000042198,False,False,True
57486.0,75805,Nln,4930472G13Rik|C79345|Q91YP2,neurolysin (metallopeptidase M3 family),ENSMUSG00000021710,True,False,True
55066.0,319518,Pdpr,4930402E16Rik|AU018056|mKIAA1990|Q7TSQ8,pyruvate dehydrogenase phosphatase regulatory subunit,ENSMUSG00000033624,True,False,True
91942.0,75597,Ndufaf2,1810058I14Rik|C86051|Ndufa12l|mimitin|Q59J78,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 2",ENSMUSG00000068184,True,False,True
22868.0,75619,Fastkd2,2810421I24Rik|Q922E6,FAST kinase domains 2,ENSMUSG00000025962,True,False,True
79877.0,68087,Dcakd,3010024O21Rik|6720485C15Rik|AI849483|Q8BHC4,dephospho-CoA kinase domain containing,ENSMUSG00000020935,False,False,True
56948.0,654795,Sdr39u1,2310014G06Rik|Q5M8N4,"short chain dehydrogenase/reductase family 39U, member 1",ENSMUSG00000022223,False,False,True
2617.0,353172,Gars,GENA202|Gena201|Nmf249|Sgrp23|Q9CZD3,glycyl-tRNA synthetase,ENSMUSG00000029777,False,False,True
10975.0,66594,Uqcr11,0710008D09Rik|AL022707|Uqcr|Q9CPX8,"ubiquinol-cytochrome c reductase, complex III subunit XI",ENSMUSG00000020163,False,False,True
124454.0,67417,Ears2,3230401I01Rik|AL024049|mKIAA1970|Q9CXJ1,glutamyl-tRNA synthetase 2 (mitochondrial)(putative),ENSMUSG00000030871,True,False,True
26515.0,14356,Timm10b,Fxc1|Tim10b|Tim9b|Q9WV96,translocase of inner mitochondrial membrane 10B,ENSMUSG00000089847,False,True,True
125965.0,333182,Cox6b2,1700067P11Rik|BC048670|COXVIB2|Q80ZN9,cytochrome c oxidase subunit VIb polypeptide 2,ENSMUSG00000051811,False,False,True
64756.0,230649,Atpaf1,6330547J17Rik|AI593252|ATP11|ATP11p|H3BLL2,ATP synthase mitochondrial F1 complex assembly factor 1,ENSMUSG00000028710,True,False,True
83752.0,66887,Lonp2,1300002A08Rik|AU015403|Lonp|Q9DBN5,"lon peptidase 2, peroxisomal",ENSMUSG00000047866,False,False,True
81855.0,94280,Sfxn3,Q91V61,sideroflexin 3,ENSMUSG00000025212,False,False,True
6566.0,20501,Slc16a1,AL022710|Mct1|P53986,"solute carrier family 16 (monocarboxylic acid transporters), member 1",ENSMUSG00000032902,False,False,True
225.0,26874,Abcd2,ABC39|ALDL1|ALDR|ALDRP|Q61285,"ATP-binding cassette, sub-family D (ALD), member 2",ENSMUSG00000055782,False,False,True
58472.0,59010,Sqrdl,0610039J17Rik|4930557M22Rik|Q9R112,sulfide quinone reductase-like (yeast),ENSMUSG00000005803,False,False,True
25961.0,67725,Nudt13,4933433B15Rik|Q8JZU0,nudix (nucleoside diphosphate linked moiety X)-type motif 13,ENSMUSG00000021809,False,False,True
23408.0,68346,Sirt5,0610012J09Rik|1500032M05Rik|AV001953|Q8K2C6,sirtuin 5,ENSMUSG00000054021,True,False,True
84129.0,102632,Acad11,5730439E10Rik|AI987948|Q80XL6,"acyl-Coenzyme A dehydrogenase family, member 11",ENSMUSG00000090150,False,False,True
5498.0,19044,Ppox,Ppo|P51175,protoporphyrinogen oxidase,ENSMUSG00000062729,True,False,True
728294.0,98314,D2hgdh,AA408776|AA408778|AI325464|Q8CIM3,D-2-hydroxyglutarate dehydrogenase,ENSMUSG00000073609,True,False,True
56616.0,66593,Diablo,0610041G12Rik|1700006L01Rik|AU040403|Smac|Q9JIQ3,diablo homolog (Drosophila),ENSMUSG00000029433,False,True,True
283130.0,107375,Slc25a45,AW491445|Q8CFJ7,"solute carrier family 25, member 45",ENSMUSG00000024818,False,False,True
54902.0,72795,Ttc19,2010204O13Rik|2810460C24Rik|AI505442|Q8CC21,tetratricopeptide repeat domain 19,ENSMUSG00000042298,False,True,True
189.0,11611,Agxt,AGT|Agt1|Agxt1|SPT|O35423,alanine-glyoxylate aminotransferase,ENSMUSG00000026272,False,False,True
80017.0,217830,9030617O03Rik,Q8BH86,RIKEN cDNA 9030617O03 gene,ENSMUSG00000021185,True,False,True
123263.0,69606,Mtfmt,2310020P08Rik|Q9D799,mitochondrial methionyl-tRNA formyltransferase,ENSMUSG00000059183,True,False,True
4512.0,17708,COX1,CoxI|P00397,cytochrome c oxidase subunit I,ENSMUSG00000064351,False,True,True
2021.0,13804,Endog,O08600,endonuclease G,ENSMUSG00000015337,False,True,True
26355.0,70186,Fam162a,2310056P07Rik|HGTD-P|Q9D6U8,"family with sequence similarity 162, member A",ENSMUSG00000003955,True,True,True
9551.0,57423,Atp5j2,1110019H14Rik|P56135,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2",ENSMUSG00000038690,False,False,True
51650.0,14548,Mrps33,AI841153|CGI-139|Gdap3|MRP-S33|PTD003|Q9D2R8,mitochondrial ribosomal protein S33,ENSMUSG00000029918,False,False,True
51300.0,76916,Timmdc1,2810021C21Rik|4930455C21Rik|AV135763|Q8BUY5,translocase of inner mitochondrial membrane domain containing 1,ENSMUSG00000002846,True,True,True
27165.0,216456,Gls2,A330074B06Rik|AI195532|GA|GLS|Lga|Q571F8,"glutaminase 2 (liver, mitochondrial)",ENSMUSG00000044005,False,False,True
7019.0,21780,Tfam,AI661103|Hmgts|mtTFA|tsHMG|P40630,"transcription factor A, mitochondrial",ENSMUSG00000003923,True,False,True
51295.0,26940,Ecsit,Sitpec|Q9QZH6,ECSIT homolog (Drosophila),ENSMUSG00000066839,True,False,True
57380.0,380836,Mrs2,Gm902|HPT|Mrs2l|RPT|Q5NCE8,MRS2 magnesium homeostasis factor homolog (S. cerevisiae),ENSMUSG00000021339,True,False,True
10058.0,74104,Abcb6,1200005B17Rik|Q9DC29,"ATP-binding cassette, sub-family B (MDR/TAP), member 6",ENSMUSG00000026198,False,False,True
10478.0,20524,Slc25a17,34kDa|47kDa|PMP34|Pmp47|O70579,"solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17",ENSMUSG00000022404,False,False,True
56181.0,76824,Mtfr1l,2410166I05Rik|AI480750|Fam54b|Q9CWE0,mitochondrial fission regulator 1-like,ENSMUSG00000046671,False,False,True
51056.0,66988,Lap3,2410015L10Rik|AA410100|LAP-3|Lap|Lapep|Pep-7|Pep-S|Pep7|Peps|Q9CPY7,leucine aminopeptidase 3,ENSMUSG00000039682,True,False,True
84706.0,108682,Gpt2,4631422C05Rik|ALT2|AU014768|AU041193|C87201|Q8BGT5,glutamic pyruvate transaminase (alanine aminotransferase) 2,ENSMUSG00000031700,True,False,True
80221.0,264895,Acsf2,Q8VCW8,acyl-CoA synthetase family member 2,ENSMUSG00000076435,True,False,True
9380.0,76238,Grhpr,1110059D05Rik|6430629L09Rik|Q91Z53,glyoxylate reductase/hydroxypyruvate reductase,ENSMUSG00000035637,True,False,True
2040.0,13830,Stom,Epb7.2|P54116,stomatin,ENSMUSG00000026880,False,False,True
51031.0,67201,Glod4,1700082G03Rik|2700085E05Rik|C81254|Q9CPV4,glyoxalase domain containing 4,ENSMUSG00000017286,True,False,True
100188893.0,66119,Tomm6,1110002E23Rik|AI663970|Q9CQN3,translocase of outer mitochondrial membrane 6 homolog (yeast),ENSMUSG00000033475,False,False,True
92259.0,66128,Mrps36,1110018B13Rik|S36mt|Q9CQX8,mitochondrial ribosomal protein S36,ENSMUSG00000061474,True,False,True
157378.0,74868,Tmem65,2610029O13Rik|4930438D12Rik|Q4VAE3,transmembrane protein 65,ENSMUSG00000062373,True,False,True
9868.0,28185,Tomm70a,2610044B22Rik|D16Ium22|D16Ium22e|D16Wsu109e|Tom70|mKIAA0719|Q9CZW5,translocase of outer mitochondrial membrane 70 homolog A (yeast),ENSMUSG00000022752,False,False,True
2272.0,14198,Fhit,AW045638|Fra14A2|O89106,fragile histidine triad gene,ENSMUSG00000060579,False,False,True
54675.0,66586,Crls1,0610009I22Rik|4930557M15Rik|5730490M08Rik|Q80ZM8,cardiolipin synthase 1,ENSMUSG00000027357,False,False,True
64172.0,72085,Osgepl1,2610001M19Rik|AA416452|Q6PEB4,O-sialoglycoprotein endopeptidase-like 1,ENSMUSG00000026096,True,False,True
4190.0,17449,Mdh1,B230377B03Rik|D17921|MDH-s|MDHA|Mor-2|Mor2|P14152,"malate dehydrogenase 1, NAD (soluble)",ENSMUSG00000020321,False,False,True
4337.0,56738,Mocs1,3110045D15Rik|AI043170|AW536397|Q5RKZ7,molybdenum cofactor synthesis 1,ENSMUSG00000064120,True,False,True
,14626,Gk2,GKTA|Gk-rs2|Q9WU65,glycerol kinase 2,ENSMUSG00000050553,False,False,True
10840.0,107747,Aldh1l1,1810048F20Rik|FDH|Fthfd|Neut2|Q8R0Y6,"aldehyde dehydrogenase 1 family, member L1",ENSMUSG00000030088,True,False,True
55312.0,54391,Rfk,0610038L10Rik|AF031381|KOI-4|Q8CFV9,riboflavin kinase,ENSMUSG00000024712,False,False,True
115817.0,52585,Dhrs1,1110029G07Rik|AW112170|D14Ertd484e|Q99L04,dehydrogenase/reductase (SDR family) member 1,ENSMUSG00000002332,False,False,True
5428.0,18975,Polg,AA409516|PolgA|Q3UG70,"polymerase (DNA directed), gamma",ENSMUSG00000039176,True,False,True
9016.0,20523,Slc25a14,BMCP1|UCP5|UCP5L|UCP5S|Q9Z2B2,"solute carrier family 25 (mitochondrial carrier, brain), member 14",ENSMUSG00000031105,False,False,True
,223262,Timm8a2,Q4FZG7,translocase of inner mitochondrial membrane 8A2,ENSMUSG00000071229,False,False,True
10650.0,225655,Slmo1,A230074A19Rik|BC019561|Q8VE85,slowmo homolog 1 (Drosophila),ENSMUSG00000024530,False,False,True
55288.0,59040,Rhot1,2210403N23Rik|AA415293|AF244542|AI834919|Arht1|C430039G08Rik|Miro1|Q8BG51,"ras homolog gene family, member T1",ENSMUSG00000017686,False,False,True
2876.0,14775,Gpx1,AI195024|AL033363|CGPx|GPx-1|GSHPx-1|Gpx|P11352,glutathione peroxidase 1,ENSMUSG00000063856,True,False,True
91137.0,67453,Slc25a46,1200007B05Rik|AI325987|Q9CQS4,"solute carrier family 25, member 46",ENSMUSG00000024259,False,False,True
4536.0,17717,ND2,P03893,NADH dehydrogenase subunit 2,ENSMUSG00000064345,False,False,True
4538.0,17719,ND4,P03911,NADH dehydrogenase subunit 4,ENSMUSG00000064363,True,True,True
4540.0,17721,ND5,P03921,NADH dehydrogenase subunit 5,ENSMUSG00000064367,True,True,True
27166.0,66494,Prelid1,2610524G07Rik|Preli|Q8R107,PRELI domain containing 1,ENSMUSG00000021486,False,True,True
100130890.0,77032,Tstd3,2610029I01Rik|Q9D0B5,thiosulfate sulfurtransferase (rhodanese)-like domain containing 3,ENSMUSG00000028251,False,False,True
81034.0,69906,Slc25a32,2610043O12Rik|Mftc|Q8BMG8,"solute carrier family 25, member 32",ENSMUSG00000022299,False,False,True
90550.0,215999,Mcu,2010012O16Rik|AV064928|C10orf42|Ccdc109a|D130073L02Rik|Gm64|Q3UMR5,mitochondrial calcium uniporter,ENSMUSG00000009647,False,False,True
8508.0,18082,Nipsnap1,O55125,4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans),ENSMUSG00000034285,True,False,True
80324.0,56361,Pus1,A730013B20Rik|MPUS1|mPus1p|Q9WU56,pseudouridine synthase 1,ENSMUSG00000029507,True,False,True
57546.0,382051,Pdp2,4833426J09Rik|Gm1705|mKIAA1348|Q504M2,pyruvate dehyrogenase phosphatase catalytic subunit 2,ENSMUSG00000048371,True,False,True
10434.0,18777,Lypla1,Pla1a|P97823,lysophospholipase 1,ENSMUSG00000025903,False,False,True
79934.0,76889,Adck4,0610012P18Rik|E9QLB8,aarF domain containing kinase 4,ENSMUSG00000003762,True,False,True
9617.0,211253,Mtrf1,A830062K05Rik|MtRF-1|Q8K126,mitochondrial translational release factor 1,ENSMUSG00000022022,True,False,True
441024.0,665563,Mthfd2l,1110019K23Rik|C630010D07Rik|D3YZG8,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like,ENSMUSG00000029376,False,False,True
51409.0,69536,Hemk1,2310008M14Rik|AW049265|Q921L7,HemK methyltransferase family member 1,ENSMUSG00000032579,False,False,True
8574.0,110198,Akr7a5,0610025K21Rik|Afar|Afar1|Akr7a2|Q8CG76,"aldo-keto reductase family 7, member A5 (aflatoxin aldehyde reductase)",ENSMUSG00000028743,True,False,True
,64059,Oxct2a,Oxct|Oxct2|Scot|Scot-t1|Q9JJN4,3-oxoacid CoA transferase 2A,ENSMUSG00000076436,False,False,True
1593.0,104086,Cyp27a1,1300013A03Rik|Cyp27|Q9DBG1,"cytochrome P450, family 27, subfamily a, polypeptide 1",ENSMUSG00000026170,False,False,True
122704.0,68836,Mrpl52,1110047B07Rik|Q9D0Y8,mitochondrial ribosomal protein L52,ENSMUSG00000010406,True,False,True
51024.0,66437,Fis1,2010003O14Rik|Ttc11|Q9CQ92,fission 1 (mitochondrial outer membrane) homolog (yeast),ENSMUSG00000019054,False,False,True
4199.0,17436,Me1,D9Ertd267e|Mdh-1|Mod-1|Mod1|P06801,"malic enzyme 1, NADP(+)-dependent, cytosolic",ENSMUSG00000032418,False,False,True
9941.0,208194,Exog,AW557704|ENGL-B|ENGL-a|Endogl1|Endogl2|Engl|Engla|Englb|Q8C163,"endo/exonuclease (5'-3'), endonuclease G-like",ENSMUSG00000042787,False,True,True
275.0,434437,Amt,EG434437|Q8CFA2,aminomethyltransferase,ENSMUSG00000032607,False,False,True
4357.0,246221,Mpst,Mst|Q3UW66,mercaptopyruvate sulfurtransferase,ENSMUSG00000071711,True,False,True
55163.0,103711,Pnpo,AI415282|Q91XF0,pyridoxine 5'-phosphate oxidase,ENSMUSG00000018659,True,False,True
84769.0,234384,Mpv17l2,Fksg24|Q8VIK2,MPV17 mitochondrial membrane protein-like 2,ENSMUSG00000035559,False,False,True
65991.0,67391,Fundc2,4833415N24Rik|DC44|HCBP6|Q9D6K8,FUN14 domain containing 2,ENSMUSG00000031198,False,False,True
29074.0,67681,Mrpl18,1010001C05Rik|C79879|HSPC071|MRP-L18|Q9CQL5,mitochondrial ribosomal protein L18,ENSMUSG00000057388,True,False,True
517.0,67942,Atp5g2,1810041M08Rik|P56383,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)",ENSMUSG00000062683,False,False,True
132160.0,67905,Ppm1m,2810423O19Rik|AW610647|C77250|PP2Ceta|Q8BU27,protein phosphatase 1M,ENSMUSG00000020253,False,False,True
29081.0,75422,Mettl5,2810410A08Rik|Q8K1A0,methyltransferase like 5,ENSMUSG00000051730,False,False,True
54977.0,208638,Slc25a38,AV019094|BC010801|Q91XD8,"solute carrier family 25, member 38",ENSMUSG00000032519,False,False,True
,243996,4933405O20Rik,AV046776|Q8BPC6,RIKEN cDNA 4933405O20 gene,ENSMUSG00000084234,False,False,True
55186.0,192287,Slc25a36,C330005L02Rik|Q922G0,"solute carrier family 25, member 36",ENSMUSG00000032449,False,False,True
79979.0,215201,Trmt2b,4732479N06Rik|Q8BQJ6,TRM2 tRNA methyltransferase 2B,ENSMUSG00000067369,False,False,True
548596.0,12716,Ckmt1,Mt-CK|ScCKmit|UbCKmit|mi-CK|P30275,"creatine kinase, mitochondrial 1, ubiquitous",ENSMUSG00000000308,False,False,True
2806.0,14719,Got2,AL022787|FABP-pm|Got-2|mAspAT|P05202,"glutamate oxaloacetate transaminase 2, mitochondrial",ENSMUSG00000031672,True,True,True
7915.0,214579,Aldh5a1,6330403E24Rik|Ahd-1|Ahd1|D630032B01Rik|OTTMUSG00000000613|SSADH|Ssdh1|Q8BWF0,"aldhehyde dehydrogenase family 5, subfamily A1",ENSMUSG00000035936,True,False,True
